colour,id,dayofweek-month-dayofmonth,daynumber,unixtime,hour
#514141,1159345924351404981_474297,SunJan10,10,1452424825,03
#343D3D,1159346919848681634_6245391,SunJan10,10,1452424944,03
#806B6B,1159346981827113201_2531218707,SunJan10,10,1452424951,03
#548F8F,1159348287101050229_421894,SunJan10,10,1452425107,03
#636565,1159348636847063712_1811611679,SunJan10,10,1452425149,03
#573939,1159348656149083525_39996516,SunJan10,10,1452425151,03
#5E2525,1159348935262428658_49080726,SunJan10,10,1452425184,03
#A09898,1159349225026051912_494594950,SunJan10,10,1452425219,03
#1D3232,1159349237060096146_2256531427,SunJan10,10,1452425220,03
#AC7777,1159350250235680762_1509745948,SunJan10,10,1452425341,03
#3C7676,1159350368676159901_249892631,SunJan10,10,1452425355,03
#987878,1159352533358875134_2371804995,SunJan10,10,1452425613,03
#676767,1159352773134973162_277221213,SunJan10,10,1452425642,03
#C06565,1159353321355252324_835803,SunJan10,10,1452425707,03
#212727,1159353611190890174_296086626,SunJan10,10,1452425742,03
#636666,1159354597195463697_309940846,SunJan10,10,1452425859,03
#181111,1159357598481785708_1607567,SunJan10,10,1452426217,03
#736969,1159358849625388602_15432076,SunJan10,10,1452426366,03
#2D2E2E,1159359336224652689_42533326,SunJan10,10,1452426424,03
#8E9F9F,1159359476490956773_1405453706,SunJan10,10,1452426441,03
#514343,1159359897194642011_20416965,SunJan10,10,1452426491,03
#6D6262,1159360886529035573_281730738,SunJan10,10,1452426609,03
#897676,1159360950653353774_299152494,SunJan10,10,1452426616,03
#604949,1159360986699273082_2247737563,SunJan10,10,1452426621,03
#524949,1159364823691418937_1710878446,SunJan10,10,1452427078,03
#5C6464,1159365494686517445_16932209,SunJan10,10,1452427158,03
#4E4A4A,1159365633708879213_2002760218,SunJan10,10,1452427175,03
#893535,1159365688127557971_37826955,SunJan10,10,1452427181,03
#222A2A,1159367106465740259_15962668,SunJan10,10,1452427350,04
#616C6C,1159367133897156804_53438321,SunJan10,10,1452427353,04
#646B6B,1159367957726084878_42443822,SunJan10,10,1452427452,04
#1E0E0E,1159370376119842547_394353836,SunJan10,10,1452427740,04
#A60B0B,1159371317680436180_191721947,SunJan10,10,1452427852,04
#474646,1159374322591777499_702329783,SunJan10,10,1452428211,04
#5F5757,1159374437842686318_37559611,SunJan10,10,1452428224,04
#3D3C3C,1159375207036096894_37559611,SunJan10,10,1452428316,04
#384040,1159375444005884291_37559611,SunJan10,10,1452428344,04
#C14949,1159376005052580747_1604049431,SunJan10,10,1452428411,04
#2D5858,1159376501496233095_2440741934,SunJan10,10,1452428470,04
#585353,1159377726652431531_2440741934,SunJan10,10,1452428616,04
#735C5C,1159378558021957712_550756693,SunJan10,10,1452428715,04
#3D5959,1159378982895660780_2273290810,SunJan10,10,1452428766,04
#392828,1159380035744133055_604178418,SunJan10,10,1452428892,04
#804545,1159380049393804668_260259792,SunJan10,10,1452428893,04
#615454,1159380259861323354_19887198,SunJan10,10,1452428918,04
#936565,1159381952362332367_322770911,SunJan10,10,1452429120,04
#292525,1159382472061945671_213416088,SunJan10,10,1452429182,04
#A38B8B,1159386739733705886_320427060,SunJan10,10,1452429691,04
#693838,1159387660166755291_1528848451,SunJan10,10,1452429800,04
